data;cod_ibge;densidade
2019-12-01;1100809;6,35
2019-12-01;1100908;4,33
2019-12-01;1100924;1,92
2019-12-01;1100940;3,36
2019-12-01;1101005;3,7
2019-12-01;1101104;5,75
2019-12-01;1101203;1,97
2019-12-01;1101302;2,46
2019-12-01;1101401;3,91
2019-12-01;1101435;3,39
2019-12-01;1101450;7,74
2019-12-01;1101468;7,7
2019-12-01;1101476;3,43
2019-12-01;1101484;2,3
2019-12-01;1101492;2,99
2019-12-01;1101500;4,74
2019-12-01;1101559;2,95
2019-12-01;1101609;3,15
2019-12-01;1101708;4,31
2019-12-01;1101757;5,02
2019-12-01;1101807;5,22
2019-12-01;5100102;4,45
2019-12-01;5100201;7,19
2019-12-01;5100250;15,68
2019-12-01;5100300;6,84
2019-12-01;5100359;3,33
2019-12-01;5100409;5,71
2019-12-01;5100508;3,5
2019-12-01;5100607;6,65
2019-12-01;5100805;2,4
2019-12-01;5101001;3,42
2019-12-01;5101209;3,53
2019-12-01;5101258;7,22
2019-12-01;5101308;10,89
2019-12-01;5101407;11,11
2019-12-01;5101605;4,11
2019-12-01;5101704;7,76
2019-12-01;5101803;19,41
2019-12-01;5101852;2,87
2019-12-01;5101902;3,65
2019-12-01;5102504;10,12
2019-12-01;5102603;2,47
2019-12-01;5102637;10,25
2019-12-01;5102678;8,48
2019-12-01;5102686;7,53
2019-12-01;5102694;1,56
2019-12-01;5102702;9,06
2019-12-01;5102793;2,48
2019-12-01;5102850;3,13
2019-12-01;5103007;13,12
2019-12-01;5103056;4,52
2019-12-01;5103106;1,42
2019-12-01;5103205;16,46
2019-12-01;5103254;2,25
2019-12-01;5103304;5,57
2019-12-01;5103353;7,9
2019-12-01;5103361;5,57
2019-12-01;5103379;1,19
2019-12-01;5103403;26,37
2019-12-01;5103437;3,91
2019-12-01;5103452;4,04
2019-12-01;5103502;11,58
2019-12-01;5103601;7,67
2019-12-01;5103700;1,42
2019-12-01;5103809;11,65
2019-12-01;5103858;5,78
2019-12-01;5103908;2,44
2019-12-01;5103957;8,43
2019-12-01;5104104;5,27
2019-12-01;5104203;3,04
2019-12-01;5104500;4,36
2019-12-01;5104526;7,4
2019-12-01;5104542;6,04
2019-12-01;5104559;12,47
2019-12-01;5104609;7,12
2019-12-01;5104807;11,95
2019-12-01;5104906;4,86
2019-12-01;5105002;10,9
2019-12-01;5105101;6,91
2019-12-01;5105150;8,29
2019-12-01;5105176;5,24
2019-12-01;5105200;8,11
2019-12-01;5105234;3,81
2019-12-01;5105259;14,66
2019-12-01;5105309;3,76
2019-12-01;5105507;4,0
2019-12-01;5105580;6,04
2019-12-01;5105606;6,14
2019-12-01;5105622;8,93
2019-12-01;5105903;10,58
2019-12-01;5106000;5,11
2019-12-01;5106109;5,29
2019-12-01;5106158;3,05
2019-12-01;5106174;2,49
2019-12-01;5106182;3,8
2019-12-01;5106190;11,16
2019-12-01;5106208;7,6
2019-12-01;5106216;3,14
2019-12-01;5106224;13,63
2019-12-01;5106232;3,96
2019-12-01;5106240;0,96
2019-12-01;5106257;7,39
2019-12-01;5106265;3,5
2019-12-01;5106273;3,4
2019-12-01;5106281;3,9
2019-12-01;5106299;3,91
2019-12-01;5106307;8,01
2019-12-01;5106315;2,5
2019-12-01;5106372;4,65
2019-12-01;5106422;4,58
2019-12-01;5106455;5,97
2019-12-01;5106505;5,51
2019-12-01;5106653;7,44
2019-12-01;5106703;9,58
2019-12-01;5106752;10,09
2019-12-01;5106778;2,32
2019-12-01;5106802;9,57
2019-12-01;5106828;4,81
2019-12-01;5106851;6,07
2019-12-01;5107008;4,35
2019-12-01;5107040;18,2
2019-12-01;5107065;5,49
2019-12-01;5107107;11,78
2019-12-01;5107156;4,32
2019-12-01;5107180;5,2
2019-12-01;5107198;10,94
2019-12-01;5107206;7,53
2019-12-01;5107248;4,62
2019-12-01;5107263;5,18
2019-12-01;5107297;2,12
2019-12-01;5107305;8,38
2019-12-01;5107354;5,29
2019-12-01;5107404;2,58
2019-12-01;5107578;0,45
2019-12-01;5107602;14,02
2019-12-01;5107701;6,26
2019-12-01;5107743;1,48
2019-12-01;5107750;5,32
2019-12-01;5107768;12,77
2019-12-01;5107776;2,82
2019-12-01;5107792;5,12
2019-12-01;5107800;6,68
2019-12-01;5107859;3,6
2019-12-01;5107875;9,18
2019-12-01;5107883;3,94
2019-12-01;5107909;18,87
2019-12-01;5107925;14,48
2019-12-01;5107941;10,75
2019-12-01;5107958;11,39
2019-12-01;5108006;7,57
2019-12-01;5108055;6,88
2019-12-01;5108105;6,91
2019-12-01;5108204;5,02
2019-12-01;5108303;4,74
2019-12-01;5108352;6,43
2019-12-01;5108402;14,35
2019-12-01;5108501;2,97
2019-12-01;5108600;4,51
2019-12-01;5108808;8,81
2019-12-01;5108857;4,58
2019-12-01;5108907;2,33
2019-12-01;5108956;5,06
2019-11-01;1100015;5,38
2019-11-01;1100023;10,69
2019-11-01;1100031;3,99
2019-11-01;1100049;12,54
2019-11-01;1100056;7,82
2019-11-01;1100064;8,02
2019-11-01;1100072;3,77
2019-11-01;1100080;2,35
2019-11-01;1100098;4,57
2019-11-01;1100106;5,09
2019-11-01;1100114;8,34
2019-11-01;1100122;11,98
2019-11-01;1100130;6,76
2019-11-01;1100148;8,38
2019-11-01;1100155;8,21
2019-11-01;1100189;8,81
2019-11-01;1100205;15,87
2019-11-01;1100254;8,34
2019-11-01;1100262;5,15
2019-11-01;1100288;5,74
2019-11-01;1100296;4,93
2019-11-01;1100304;8,14
2019-11-01;1100320;4,22
2019-11-01;1100338;4,93
2019-11-01;1100346;8,8
2019-11-01;1100379;2,58
2019-11-01;1100403;4,43
2019-11-01;1100452;5,46
2019-11-01;1100502;6,83
2019-11-01;1100601;2,46
2019-11-01;1100700;4,84
2019-11-01;1100809;6,23
2019-11-01;1100908;4,33
2019-11-01;1100924;1,99
2019-11-01;1100940;3,25
2019-11-01;1101005;3,66
2019-11-01;1101104;5,62
2019-11-01;1101203;2,12
2019-11-01;1101302;2,35
2019-11-01;1101401;3,92
2019-11-01;1101435;3,37
2019-11-01;1101450;7,74
2019-11-01;1101468;7,7
2019-11-01;1101476;3,26
2019-11-01;1101484;2,46
2019-11-01;1101492;3,0
2019-11-01;1101500;4,73
2019-11-01;1101559;2,99
2019-11-01;1101609;2,88
2019-11-01;1101708;4,4
2019-11-01;1101757;4,36
2019-11-01;1101807;5,23
2019-11-01;5100102;4,43
2019-11-01;5100201;5,36
2019-11-01;5100250;15,59
2019-11-01;5100300;6,86
2019-11-01;5100359;3,34
2019-11-01;5100409;5,82
2019-11-01;5100508;3,56
2019-11-01;5100607;6,61
2019-11-01;5100805;2,42
2019-11-01;5101001;3,45
2019-11-01;5101209;3,53
2019-11-01;5101258;7,14
2019-11-01;5101308;11,26
2019-11-01;5101407;14,22
2019-11-01;5101605;3,74
2019-11-01;5101704;7,67
2019-11-01;5101803;19,62
2019-11-01;5101852;2,89
2019-11-01;5101902;3,78
2019-11-01;5102504;10,11
2019-11-01;5102603;2,48
2019-11-01;5102637;10,25
2019-11-01;5102678;8,5
2019-11-01;5102686;7,6
2019-11-01;5102694;1,58
2019-11-01;5102702;9,09
2019-11-01;5102793;2,47
2019-11-01;5102850;3,13
2019-11-01;5103007;13,03
2019-11-01;5103056;4,63
2019-11-01;5103106;1,49
2019-11-01;5103205;16,37
2019-11-01;5103254;2,69
2019-11-01;5103304;5,61
2019-11-01;5103353;7,73
2019-11-01;5103361;5,67
2019-11-01;5103379;1,2
2019-11-01;5103403;26,33
2019-11-01;5103437;3,95
2019-11-01;5103452;3,74
2019-11-01;5103502;11,85
2019-11-01;5103601;7,32
2019-11-01;5103700;1,28
2019-11-01;5103809;10,05
2019-11-01;5103858;5,74
2019-11-01;5103908;2,47
2019-11-01;5103957;8,2
2019-11-01;5104104;6,59
2019-11-01;5104203;3,09
2019-11-01;5104500;4,51
2019-11-01;5104526;7,49
2019-11-01;5104542;6,0
2019-11-01;5104559;12,86
2019-11-01;5104609;6,54
2019-11-01;5104807;11,82
2019-11-01;5104906;4,91
2019-11-01;5105002;9,86
2019-11-01;5105101;6,99
2019-11-01;5105150;8,67
2019-11-01;5105176;5,42
2019-11-01;5105200;7,16
2019-11-01;5105234;4,2
2019-11-01;5105259;14,86
2019-11-01;5105309;3,85
2019-11-01;5105507;3,97
2019-11-01;5105580;6,1
2019-11-01;5105606;5,4
2019-11-01;5105622;9,01
2019-11-01;5105903;10,2
2019-11-01;5106000;5,11
2019-11-01;5106109;5,04
2019-11-01;5106158;2,97
2019-11-01;5106174;2,52
2019-11-01;5106182;3,83
2019-11-01;5106190;11,22
2019-11-01;5106208;7,5
2019-11-01;5106216;3,18
2019-11-01;5106224;13,36
2019-11-01;5106232;3,84
2019-11-01;5106240;1,04
2019-11-01;5106257;7,14
2019-11-01;5106265;3,41
2019-11-01;5106273;3,37
2019-11-01;5106281;3,86
2019-11-01;5106299;2,29
2019-11-01;5106307;7,73
2019-11-01;5106315;2,46
2019-11-01;5106372;3,74
2019-11-01;5106422;4,41
2019-11-01;5106455;5,97
2019-11-01;5106505;5,48
2019-11-01;5106653;3,92
2019-11-01;5106703;9,2
2019-11-01;5106752;10,31
2019-11-01;5106778;2,34
2019-11-01;5106802;9,7
2019-11-01;5106828;4,91
2019-11-01;5106851;5,3
2019-11-01;5107008;4,37
2019-11-01;5107040;18,18
2019-11-01;5107065;5,49
2019-11-01;5107107;12,45
2019-11-01;5107156;4,28
2019-11-01;5107180;5,33
2019-11-01;5107198;10,64
2019-11-01;5107206;8,42
2019-11-01;5107248;4,55
2019-11-01;5107263;5,21
2019-11-01;5107297;2,17
2019-11-01;5107305;7,41
2019-11-01;5107354;4,24
2019-11-01;5107404;2,5
2019-11-01;5107578;0,47
2019-11-01;5107602;13,84
2019-11-01;5107701;6,25
2019-11-01;5107743;1,48
2019-11-01;5107750;5,5
2019-11-01;5107768;12,54
2019-11-01;5107776;1,16
2019-11-01;5107792;4,89
2019-11-01;5107800;6,01
2019-11-01;5107859;3,63
2019-11-01;5107875;9,19
2019-11-01;5107883;3,94
2019-11-01;5107909;18,91
2019-11-01;5107925;14,5
2019-11-01;5107941;10,61
2019-11-01;5107958;11,72
2019-11-01;5108006;7,6
2019-11-01;5108055;6,92
2019-11-01;5108105;5,31
2019-11-01;5108204;5,29
2019-11-01;5108303;4,74
2019-11-01;5108352;6,62
2019-11-01;5108402;14,39
2019-11-01;5108501;2,79
2019-11-01;5108600;4,44
2019-11-01;5108808;7,46
2019-11-01;5108857;4,3
2019-11-01;5108907;2,36
2019-11-01;5108956;5,07
2019-10-01;1100015;5,33
2019-10-01;1100023;10,74
2019-10-01;1100031;4,03
2019-10-01;1100049;12,67
2019-10-01;1100056;7,89
2019-10-01;1100064;8,1
2019-10-01;1100072;3,82
2019-10-01;1100080;2,34
2019-10-01;1100098;4,64
2019-10-01;1100106;5,22
2019-10-01;1100114;8,53
2019-10-01;1100122;11,42
2019-10-01;1100130;8,34
2019-10-01;1100148;7,96
2019-10-01;1100155;7,62
2019-10-01;1100189;8,34
2019-10-01;1100205;15,85
2019-10-01;1100254;9,88
2019-10-01;1100262;4,89
2019-10-01;1100288;5,85
2019-10-01;1100296;4,93
2019-10-01;1100304;8,33
2019-10-01;1100320;4,21
2019-10-01;1100338;4,94
2019-10-01;1100346;8,24
2019-10-01;1100379;2,36
2019-10-01;1100403;4,38
2019-10-01;1100452;5,79
2019-10-01;1100502;6,85
2019-10-01;1100601;2,39
2019-10-01;1100700;4,84
2019-10-01;1100809;6,26
2019-10-01;1100908;4,49
2019-10-01;1100924;2,02
2019-10-01;1100940;4,19
2019-10-01;1101005;3,57
2019-10-01;1101104;5,5
2019-10-01;1101203;2,0
2019-10-01;1101302;2,4
2019-10-01;1101401;3,89
2019-10-01;1101435;3,26
2019-10-01;1101450;7,74
2019-10-01;1101468;7,88
2019-10-01;1101476;3,19
2019-10-01;1101484;2,2
2019-10-01;1101492;3,01
2019-10-01;1101500;4,77
2019-10-01;1101559;2,95
2019-10-01;1101609;2,69
2019-10-01;1101708;6,07
2019-10-01;1101757;4,95
2019-10-01;1101807;5,01
2019-10-01;5100102;4,41
2019-10-01;5100201;5,45
2019-10-01;5100250;15,85
2019-10-01;5100300;6,91
2019-10-01;5100359;3,37
2019-10-01;5100409;5,96
2019-10-01;5100508;3,65
2019-10-01;5100607;6,67
2019-10-01;5100805;2,42
2019-10-01;5101001;3,48
2019-10-01;5101209;3,53
2019-10-01;5101258;7,15
2019-10-01;5101308;11,55
2019-10-01;5101407;13,39
2019-10-01;5101605;4,31
2019-10-01;5101704;8,39
2019-10-01;5101803;19,81
2019-10-01;5101852;2,89
2019-10-01;5101902;3,88
2019-10-01;5102504;9,66
2019-10-01;5102603;2,56
2019-10-01;5102637;10,26
2019-10-01;5102678;8,41
2019-10-01;5102686;7,87
2019-10-01;5102694;1,64
2019-10-01;5102702;8,76
2019-10-01;5102793;2,47
2019-10-01;5102850;3,14
2019-10-01;5103007;13,0
2019-10-01;5103056;4,76
2019-10-01;5103106;1,32
2019-10-01;5103205;16,72
2019-10-01;5103254;2,7
2019-10-01;5103304;5,59
2019-10-01;5103353;7,75
2019-10-01;5103361;5,7
2019-10-01;5103379;1,18
2019-10-01;5103403;26,59
2019-10-01;5103437;3,99
2019-10-01;5103452;4,05
2019-10-01;5103502;12,09
2019-10-01;5103601;7,32
2019-10-01;5103700;1,29
2019-10-01;5103809;10,1
2019-10-01;5103858;5,71
2019-10-01;5103908;2,38
2019-10-01;5103957;7,4
2019-10-01;5104104;5,52
2019-10-01;5104203;3,12
2019-10-01;5104500;4,58
2019-10-01;5104526;7,53
2019-10-01;5104542;6,01
2019-10-01;5104559;13,31
2019-10-01;5104609;4,83
2019-10-01;5104807;11,28
2019-10-01;5104906;4,99
2019-10-01;5105002;9,97
2019-10-01;5105101;7,75
2019-10-01;5105150;8,62
2019-10-01;5105176;5,16
2019-10-01;5105200;5,2
2019-10-01;5105234;3,56
2019-10-01;5105259;14,67
2019-10-01;5105309;3,9
2019-10-01;5105507;3,97
2019-10-01;5105580;6,13
2019-10-01;5105606;5,64
2019-10-01;5105622;9,11
2019-10-01;5105903;10,28
2019-10-01;5106000;5,18
2019-10-01;5106109;5,02
2019-10-01;5106158;2,85
2019-10-01;5106174;2,6
2019-10-01;5106182;3,78
2019-10-01;5106190;11,35
2019-10-01;5106208;7,55
2019-10-01;5106216;3,18
2019-10-01;5106224;14,74
2019-10-01;5106232;4,14
2019-10-01;5106240;0,88
2019-10-01;5106257;7,25
2019-10-01;5106265;3,42
2019-10-01;5106273;3,75
2019-10-01;5106281;3,65
2019-10-01;5106299;2,31
2019-10-01;5106307;6,99
2019-10-01;5106315;2,46
2019-10-01;5106372;3,82
2019-10-01;5106422;4,51
2019-10-01;5106455;5,71
2019-10-01;5106505;5,51
2019-10-01;5106653;7,84
2019-10-01;5106703;9,84
2019-10-01;5106752;10,14
2019-10-01;5106778;2,34
2019-10-01;5106802;9,83
2019-10-01;5106828;3,41
2019-10-01;5106851;5,8
2019-10-01;5107008;4,33
2019-10-01;5107040;17,62
2019-10-01;5107065;5,23
2019-10-01;5107107;14,12
2019-10-01;5107156;4,25
2019-10-01;5107180;5,44
2019-10-01;5107198;10,85
2019-10-01;5107206;6,65
2019-10-01;5107248;4,53
2019-10-01;5107263;5,24
2019-10-01;5107297;2,14
2019-10-01;5107305;7,54
2019-10-01;5107354;4,31
2019-10-01;5107404;2,52
2019-10-01;5107578;0,4
2019-10-01;5107602;13,88
2019-10-01;5107701;6,27
2019-10-01;5107743;0,94
2019-10-01;5107750;6,6
2019-10-01;5107768;12,02
2019-10-01;5107776;1,16
2019-10-01;5107792;3,94
2019-10-01;5107800;6,33
2019-10-01;5107859;3,65
2019-10-01;5107875;9,18
2019-10-01;5107883;3,94
2019-10-01;5107909;18,78
2019-10-01;5107925;14,46
2019-10-01;5107941;10,85
2019-10-01;5107958;12,1
2019-10-01;5108006;8,08
2019-10-01;5108055;6,99
2019-10-01;5108105;5,23
2019-10-01;5108204;4,96
2019-10-01;5108303;4,74
2019-10-01;5108352;3,61
2019-10-01;5108402;14,51
2019-10-01;5108501;2,83
2019-10-01;5108600;4,38
2019-10-01;5108808;7,46
2019-10-01;5108857;4,39
2019-10-01;5108907;1,97
2019-10-01;5108956;5,1
2019-09-01;1100015;3,75
2019-09-01;1100023;12,05
2019-09-01;1100031;3,52
2019-09-01;1100049;13,05
2019-09-01;1100056;7,95
2019-09-01;1100064;8,45
2019-09-01;1100072;3,91
2019-09-01;1100080;2,48
2019-09-01;1100098;4,59
2019-09-01;1100106;5,23
2019-09-01;1100114;8,75
2019-09-01;1100122;11,68
2019-09-01;1100130;7,42
2019-09-01;1100148;7,93
2019-09-01;1100155;10,24
2019-09-01;1100189;10,5
2019-09-01;1100205;15,42
2019-09-01;1100254;10,18
2019-09-01;1100262;4,62
2019-09-01;1100288;5,83
2019-09-01;1100296;4,6
2019-09-01;1100304;8,08
2019-09-01;1100320;2,58
2019-09-01;1100338;4,87
2019-09-01;1100346;7,79
2019-09-01;1100379;4,76
2019-09-01;1100403;4,31
2019-09-01;1100452;5,63
2019-09-01;1100502;7,6
2019-09-01;1100601;2,31
2019-09-01;1100700;4,75
2019-09-01;1100809;6,22
2019-09-01;1100908;5,37
2019-09-01;1100924;2,09
2019-09-01;1100940;3,59
2019-09-01;1101005;3,39
2019-09-01;1101104;5,5
2019-09-01;1101203;1,7
2019-09-01;1101302;2,37
2019-09-01;1101401;3,84
2019-09-01;1101435;3,2
2019-09-01;1101450;7,79
2019-09-01;1101468;7,93
2019-09-01;1101476;3,68
2019-09-01;1101484;2,53
2019-09-01;1101492;1,53
2019-09-01;1101500;4,27
2019-09-01;1101559;3,06
2019-09-01;1101609;2,46
2019-09-01;1101708;4,41
2019-09-01;1101757;4,63
2019-09-01;1101807;8,97
2019-09-01;5100102;4,45
2019-09-01;5100201;5,37
2019-09-01;5100250;15,88
2019-09-01;5100300;6,96
2019-09-01;5100359;3,46
2019-09-01;5100409;7,02
2019-09-01;5100508;3,56
2019-09-01;5100607;6,72
2019-09-01;5100805;2,43
2019-09-01;5101001;3,71
2019-09-01;5101209;3,53
2019-09-01;5101258;7,17
2019-09-01;5101308;11,84
2019-09-01;5101407;10,25
2019-09-01;5101605;4,12
2019-09-01;5101704;8,47
2019-09-01;5101803;17,72
2019-09-01;5101852;2,95
2019-09-01;5101902;4,0
2019-09-01;5102504;9,36
2019-09-01;5102603;2,57
2019-09-01;5102637;10,38
2019-09-01;5102678;8,35
2019-09-01;5102686;7,97
2019-09-01;5102694;1,69
2019-09-01;5102702;8,96
2019-09-01;5102793;2,49
2019-09-01;5102850;3,13
2019-09-01;5103007;12,91
2019-09-01;5103056;4,82
2019-09-01;5103106;1,37
2019-09-01;5103205;16,02
2019-09-01;5103254;2,76
2019-09-01;5103304;5,56
2019-09-01;5103353;7,71
2019-09-01;5103361;5,99
2019-09-01;5103379;1,19
2019-09-01;5103403;26,63
2019-09-01;5103437;3,99
2019-09-01;5103452;4,12
2019-09-01;5103502;11,98
2019-09-01;5103601;7,13
2019-09-01;5103700;1,32
2019-09-01;5103809;10,53
2019-09-01;5103858;5,98
2019-09-01;5103908;2,56
2019-09-01;5103957;7,47
2019-09-01;5104104;5,38
2019-09-01;5104203;3,18
2019-09-01;5104500;4,72
2019-09-01;5104526;7,54
2019-09-01;5104542;6,03
2019-09-01;5104559;13,41
2019-09-01;5104609;5,78
2019-09-01;5104807;11,14
2019-09-01;5104906;4,99
2019-09-01;5105002;9,89
2019-09-01;5105101;7,8
2019-09-01;5105150;8,61
2019-09-01;5105176;4,97
2019-09-01;5105200;7,62
2019-09-01;5105234;3,56
2019-09-01;5105259;14,73
2019-09-01;5105309;3,9
2019-09-01;5105507;3,91
2019-09-01;5105580;3,79
2019-09-01;5105606;5,8
2019-09-01;5105622;9,19
2019-09-01;5105903;10,34
2019-09-01;5106000;5,19
2019-09-01;5106109;4,93
2019-09-01;5106158;2,87
2019-09-01;5106174;2,68
2019-09-01;5106182;3,72
2019-09-01;5106190;11,35
2019-09-01;5106208;7,52
2019-09-01;5106216;3,17
2019-09-01;5106224;14,4
2019-09-01;5106232;4,26
2019-09-01;5106240;0,93
2019-09-01;5106257;7,14
2019-09-01;5106265;3,49
2019-09-01;5106273;3,75
2019-09-01;5106281;3,96
2019-09-01;5106299;2,32
2019-09-01;5106307;7,69
2019-09-01;5106315;2,46
2019-09-01;5106372;3,93
2019-09-01;5106422;4,47
2019-09-01;5106455;5,67
2019-09-01;5106505;5,53
2019-09-01;5106653;8,0
2019-09-01;5106703;9,84
2019-09-01;5106752;10,34
2019-09-01;5106778;2,35
2019-09-01;5106802;10,07
2019-09-01;5106828;3,43
2019-09-01;5106851;5,77
2019-09-01;5107008;4,58
2019-09-01;5107040;18,68
2019-09-01;5107065;5,26
2019-09-01;5107107;14,13
2019-09-01;5107156;4,21
2019-09-01;5107180;5,51
2019-09-01;5107198;10,6
2019-09-01;5107206;6,69
2019-09-01;5107248;4,62
2019-09-01;5107263;5,31
2019-09-01;5107297;2,07
2019-09-01;5107305;7,84
2019-09-01;5107354;4,33
2019-09-01;5107404;2,56
2019-09-01;5107578;0,4
2019-09-01;5107602;13,62
2019-09-01;5107701;6,23
2019-09-01;5107743;0,94
2019-09-01;5107750;6,48
2019-09-01;5107768;11,96
2019-09-01;5107776;2,08
2019-09-01;5107792;4,08
2019-09-01;5107800;5,87
2019-09-01;5107859;3,65
2019-09-01;5107875;10,31
2019-09-01;5107883;3,94
2019-09-01;5107909;19,14
2019-09-01;5107925;13,13
2019-09-01;5107941;10,1
2019-09-01;5107958;11,09
2019-09-01;5108006;7,82
2019-09-01;5108055;5,04
2019-09-01;5108105;5,15
2019-09-01;5108204;5,38
2019-09-01;5108303;4,74
2019-09-01;5108352;3,61
2019-09-01;5108402;14,56
2019-09-01;5108501;2,95
2019-09-01;5108600;4,37
2019-09-01;5108808;7,5
2019-09-01;5108857;4,45
2019-09-01;5108907;1,86
2019-09-01;5108956;5,09
2019-08-01;1100015;4,26
2019-08-01;1100023;11,94
2019-08-01;1100031;3,24
2019-08-01;1100049;10,68
2019-08-01;1100056;7,96
2019-08-01;1100064;8,57
2019-08-01;1100072;3,64
2019-08-01;1100080;2,56
2019-08-01;1100098;4,68
2019-08-01;1100106;5,56
2019-08-01;1100114;8,83
2019-08-01;1100122;11,92
2019-08-01;1100130;7,81
2019-08-01;1100148;7,93
2019-08-01;1100155;9,62
2019-08-01;1100189;10,84
2019-08-01;1100205;15,37
2019-08-01;1100254;10,31
2019-08-01;1100262;4,46
2019-08-01;1100288;5,75
2019-08-01;1100296;4,25
2019-08-01;1100304;8,24
2019-08-01;1100320;2,33
2019-08-01;1100338;5,25
2019-08-01;1100346;7,24
2019-08-01;1100379;4,46
2019-08-01;1100403;4,22
2019-08-01;1100452;5,54
2019-08-01;1100502;7,57
2019-08-01;1100601;2,22
2019-08-01;1100700;4,64
2019-08-01;1100809;6,05
2019-08-01;1100908;5,47
2019-08-01;1100924;2,14
2019-08-01;1100940;3,67
2019-08-01;1101005;3,41
2019-08-01;1101104;5,7
2019-08-01;1101203;1,86
2019-08-01;1101302;2,47
2019-08-01;1101401;3,82
2019-08-01;1101435;3,24
2019-08-01;1101450;7,74
2019-08-01;1101468;7,15
2019-08-01;1101476;3,89
2019-08-01;1101484;2,84
2019-08-01;1101492;1,56
2019-08-01;1101500;4,21
2019-08-01;1101559;3,04
2019-08-01;1101609;2,43
2019-08-01;1101708;5,33
2019-08-01;1101757;4,27
2019-08-01;1101807;8,78
2019-08-01;5100102;4,24
2019-08-01;5100201;7,03
2019-08-01;5100250;16,64
2019-08-01;5100300;6,96
2019-08-01;5100359;3,49
2019-08-01;5100409;6,77
2019-08-01;5100508;3,6
2019-08-01;5100607;6,77
2019-08-01;5100805;2,46
2019-08-01;5101001;3,97
2019-08-01;5101209;3,42
2019-08-01;5101258;7,06
2019-08-01;5101308;11,96
2019-08-01;5101407;9,99
2019-08-01;5101605;5,06
2019-08-01;5101704;8,45
2019-08-01;5101803;17,78
2019-08-01;5101852;2,95
2019-08-01;5101902;4,01
2019-08-01;5102504;9,05
2019-08-01;5102603;2,55
2019-08-01;5102637;10,48
2019-08-01;5102678;8,4
2019-08-01;5102686;8,05
2019-08-01;5102694;1,71
2019-08-01;5102702;8,55
2019-08-01;5102793;2,23
2019-08-01;5102850;3,13
2019-08-01;5103007;12,72
2019-08-01;5103056;4,89
2019-08-01;5103106;1,37
2019-08-01;5103205;16,1
2019-08-01;5103254;4,05
2019-08-01;5103304;5,62
2019-08-01;5103353;7,3
2019-08-01;5103361;6,04
2019-08-01;5103379;1,19
2019-08-01;5103403;26,69
2019-08-01;5103437;3,91
2019-08-01;5103452;4,13
2019-08-01;5103502;12,18
2019-08-01;5103601;7,03
2019-08-01;5103700;1,32
2019-08-01;5103809;10,56
2019-08-01;5103858;5,66
2019-08-01;5103908;2,45
2019-08-01;5103957;7,5
2019-08-01;5104104;5,13
2019-08-01;5104203;3,26
2019-08-01;5104500;4,8
2019-08-01;5104526;7,54
2019-08-01;5104542;6,01
2019-08-01;5104559;13,34
2019-08-01;5104609;6,4
2019-08-01;5104807;10,82
2019-08-01;5104906;5,01
2019-08-01;5105002;10,04
2019-08-01;5105101;7,37
2019-08-01;5105150;8,83
2019-08-01;5105176;8,01
2019-08-01;5105200;2,74
2019-08-01;5105234;3,53
2019-08-01;5105259;14,59
2019-08-01;5105309;3,9
2019-08-01;5105507;3,89
2019-08-01;5105580;3,8
2019-08-01;5105606;5,91
2019-08-01;5105622;9,17
2019-08-01;5105903;10,33
2019-08-01;5106000;5,18
2019-08-01;5106109;4,73
2019-08-01;5106158;3,07
2019-08-01;5106174;2,68
2019-08-01;5106182;3,8
2019-08-01;5106190;11,43
2019-08-01;5106208;7,5
2019-08-01;5106216;3,14
2019-08-01;5106224;14,66
2019-08-01;5106232;4,38
2019-08-01;5106240;0,94
2019-08-01;5106257;7,08
2019-08-01;5106265;3,49
2019-08-01;5106273;3,77
2019-08-01;5106281;3,72
2019-08-01;5106299;3,55
2019-08-01;5106307;7,74
2019-08-01;5106315;2,46
2019-08-01;5106372;4,02
2019-08-01;5106422;4,46
2019-08-01;5106455;4,81
2019-08-01;5106505;5,53
2019-08-01;5106653;7,82
2019-08-01;5106703;9,77
2019-08-01;5106752;10,76
2019-08-01;5106778;2,37
2019-08-01;5106802;10,15
2019-08-01;5106828;3,41
2019-08-01;5106851;5,57
2019-08-01;5107008;4,42
2019-08-01;5107040;17,39
2019-08-01;5107065;5,27
2019-08-01;5107107;13,36
2019-08-01;5107156;4,17
2019-08-01;5107180;5,53
2019-08-01;5107198;10,85
2019-08-01;5107206;6,69
2019-08-01;5107248;4,62
2019-08-01;5107263;5,31
2019-08-01;5107297;2,07
2019-08-01;5107305;7,92
2019-08-01;5107354;4,4
2019-08-01;5107404;2,6
2019-08-01;5107578;0,42
2019-08-01;5107602;14,16
2019-08-01;5107701;6,11
2019-08-01;5107743;1,52
2019-08-01;5107750;6,51
2019-08-01;5107768;12,16
2019-08-01;5107776;2,05
2019-08-01;5107792;2,3
2019-08-01;5107800;6,62
2019-08-01;5107859;3,67
2019-08-01;5107875;7,86
2019-08-01;5107883;4,12
2019-08-01;5107909;17,66
2019-08-01;5107925;12,3
2019-08-01;5107941;10,06
2019-08-01;5107958;10,98
2019-08-01;5108006;7,81
2019-08-01;5108055;5,07
2019-08-01;5108105;4,81
2019-08-01;5108204;5,65
2019-08-01;5108303;4,77
2019-08-01;5108352;3,61
2019-08-01;5108402;14,58
2019-08-01;5108501;2,95
2019-08-01;5108600;3,0
2019-08-01;5108808;7,5
2019-08-01;5108857;4,42
